rep,alpha,eps,method,interval_width,coverage
10,0.4,0.25,oracle,5.386187874306977,
10,0.4,0.25,naive,1.6832424671458286,0.0
10,0.4,0.25,fission,1.6836907895046265,0.0
10,0.4,0.25,stability,6.383312526783014,1.0
10,0.5,0.25,oracle,0.49886389844621903,
10,0.5,0.25,naive,1.3489795003921634,1.0
10,0.5,0.25,fission,1.3489834577409314,1.0
10,0.5,0.25,stability,6.191094146901953,1.0
10,0.6,0.25,oracle,0.13376272287690763,
10,0.6,0.25,naive,1.0488010254160813,1.0
10,0.6,0.25,fission,1.0488011050630037,0.0
10,0.6,0.25,stability,6.029318873429656,1.0
10,0.7,0.25,oracle,0.30907934949127736,
10,0.7,0.25,naive,0.7706409328151356,1.0
10,0.7,0.25,fission,0.7706409328183936,0.0
10,0.7,0.25,stability,5.888971983549831,1.0
10,0.8,0.25,oracle,1.8735705385667831,
10,0.8,0.25,naive,0.5066942062715993,0.0
10,0.8,0.25,fission,0.520941479124862,1.0
10,0.8,0.25,stability,5.764577992445349,1.0
10,0.9,0.25,oracle,0.8291844974164354,
10,0.9,0.25,naive,0.25132269371014837,0.0
10,0.9,0.25,fission,0.25132269371036564,0.0
10,0.9,0.25,stability,5.652551489885042,1.0
11,0.0125,0.25,oracle,3.5792058717038384,
11,0.0125,0.25,naive,4.995410948824748,1.0
11,0.0125,0.25,fission,5.071944041395175,1.0
11,0.0125,0.25,stability,8.815036000078067,1.0
11,0.025,0.25,oracle,0.016118231502745634,
11,0.025,0.25,naive,4.482805455209894,1.0
11,0.025,0.25,fission,4.482880553261642,1.0
11,0.025,0.25,stability,8.391122661459386,1.0
11,0.05,0.25,oracle,1.4036723692813777,
11,0.05,0.25,naive,3.919927969080108,1.0
11,0.05,0.25,fission,3.9199286121350374,1.0
11,0.05,0.25,stability,7.942012015311764,1.0
11,0.075,0.25,oracle,3.008189929563395,
11,0.075,0.25,naive,3.560928683384051,1.0
11,0.075,0.25,fission,3.6076748577113196,1.0
11,0.075,0.25,stability,7.665123788587264,1.0
11,0.1,0.25,oracle,3.243535963476518,
11,0.1,0.25,naive,3.2897072539029444,1.0
11,0.1,0.25,fission,3.289722434456718,1.0
11,0.1,0.25,stability,7.4616994258432126,1.0
11,0.2,0.25,oracle,4.112043340429201,
11,0.2,0.25,naive,2.5631031310892007,0.0
11,0.2,0.25,fission,2.631057657834436,1.0
11,0.2,0.25,stability,6.944924919738268,1.0
11,0.3,0.25,oracle,2.7149980579473336,
11,0.3,0.25,naive,2.0728667789875797,0.0
11,0.3,0.25,fission,2.0893875551986194,1.0
11,0.3,0.25,stability,6.622525464336059,1.0
11,0.4,0.25,oracle,3.243535963476518,
11,0.4,0.25,naive,1.6832424671458288,0.0
11,0.4,0.25,fission,1.685230433486001,1.0
11,0.4,0.25,stability,6.383312526783014,1.0
11,0.5,0.25,oracle,0.19819932817814198,
11,0.5,0.25,naive,1.3489795003921634,1.0
11,0.5,0.25,fission,1.348979500392275,0.0
11,0.5,0.25,stability,6.191094146901953,1.0
11,0.6,0.25,oracle,1.252662767518878,
11,0.6,0.25,naive,1.0488010254160813,0.0
11,0.6,0.25,fission,1.048803105761536,1.0
11,0.6,0.25,stability,6.029318873429656,1.0
11,0.7,0.25,oracle,2.4905538828424674,
11,0.7,0.25,naive,0.7706409328151356,0.0
11,0.7,0.25,fission,0.7707005184726881,0.0
11,0.7,0.25,stability,5.888971983549831,1.0
11,0.8,0.25,oracle,3.382579407206837,
11,0.8,0.25,naive,0.5066942062715993,0.0
11,0.8,0.25,fission,0.5066954016366628,0.0
11,0.8,0.25,stability,5.76457799244535,1.0
11,0.9,0.25,oracle,2.682369326777594,
11,0.9,0.25,naive,0.2513226937101485,0.0
11,0.9,0.25,fission,0.2513226940700459,0.0
11,0.9,0.25,stability,5.652551489885042,1.0
12,0.0125,0.25,oracle,6.045422327843337,
12,0.0125,0.25,naive,4.995410948824748,0.0
12,0.0125,0.25,fission,5.462691057079036,1.0
12,0.0125,0.25,stability,8.815036000078067,1.0
12,0.025,0.25,oracle,1.0949208716457268,
12,0.025,0.25,naive,4.482805455209894,1.0
12,0.025,0.25,fission,4.482810331044684,1.0
12,0.025,0.25,stability,8.391122661459386,1.0
12,0.05,0.25,oracle,1.9765509873058333,
12,0.05,0.25,naive,3.919927969080108,1.0
12,0.05,0.25,fission,3.9508063540483116,1.0
12,0.05,0.25,stability,7.942012015311764,1.0
12,0.075,0.25,oracle,4.2592352578380845,
12,0.075,0.25,naive,3.560928683384051,0.0
12,0.075,0.25,fission,3.61397621154111,1.0
12,0.075,0.25,stability,7.665123788587263,1.0
12,0.1,0.25,oracle,3.787432545365247,
12,0.1,0.25,naive,3.289707253902945,0.0
12,0.1,0.25,fission,3.3527446327620063,1.0
12,0.1,0.25,stability,7.4616994258432126,1.0
12,0.2,0.25,oracle,6.045422327843337,
12,0.2,0.25,naive,2.5631031310892003,0.0
12,0.2,0.25,fission,2.6264511841668514,0.0
12,0.2,0.25,stability,6.944924919738268,1.0
12,0.3,0.25,oracle,3.6023053974386974,
12,0.3,0.25,naive,2.0728667789875797,0.0
12,0.3,0.25,fission,2.073175740475874,1.0
12,0.3,0.25,stability,6.622525464336059,1.0
12,0.4,0.25,oracle,2.829942722194709,
12,0.4,0.25,naive,1.6832424671458288,0.0
12,0.4,0.25,fission,1.6832470195616687,1.0
12,0.4,0.25,stability,6.383312526783014,1.0
12,0.5,0.25,oracle,2.2729065276589306,
12,0.5,0.25,naive,1.3489795003921632,0.0
12,0.5,0.25,fission,1.349026411872601,1.0
12,0.5,0.25,stability,6.191094146901953,1.0
12,0.6,0.25,oracle,0.2641973958964727,
12,0.6,0.25,naive,1.0488010254160813,1.0
12,0.6,0.25,fission,1.0488010254160849,0.0
12,0.6,0.25,stability,6.029318873429656,1.0
12,0.7,0.25,oracle,1.9765509873058333,
12,0.7,0.25,naive,0.7706409328151353,0.0
12,0.7,0.25,fission,0.7706515647655405,1.0
12,0.7,0.25,stability,5.888971983549831,1.0
12,0.8,0.25,oracle,0.30732601946550586,
12,0.8,0.25,naive,0.5066942062715994,1.0
12,0.8,0.25,fission,0.5066956985859176,0.0
12,0.8,0.25,stability,5.764577992445349,1.0
12,0.9,0.25,oracle,1.6759542470759579,
12,0.9,0.25,naive,0.25132269371014826,0.0
12,0.9,0.25,fission,0.25132269371093596,1.0
12,0.9,0.25,stability,5.652551489885042,1.0
13,0.0125,0.25,oracle,2.5391091338256033,
13,0.0125,0.25,naive,4.995410948824748,1.0
13,0.0125,0.25,fission,5.043994576793614,1.0
13,0.0125,0.25,stability,8.815036000078067,1.0
13,0.025,0.25,oracle,0.11411393037390227,
13,0.025,0.25,naive,4.482805455209894,1.0
13,0.025,0.25,fission,4.482805455898212,1.0
13,0.025,0.25,stability,8.391122661459386,1.0
13,0.05,0.25,oracle,0.4149089967202448,
13,0.05,0.25,naive,3.919927969080108,1.0
13,0.05,0.25,fission,3.963466208077026,1.0
13,0.05,0.25,stability,7.942012015311764,1.0
13,0.075,0.25,oracle,0.9743060193864974,
13,0.075,0.25,naive,3.560928683384051,1.0
13,0.075,0.25,fission,3.5652110861828885,1.0
13,0.075,0.25,stability,7.665123788587263,1.0
13,0.1,0.25,oracle,0.9743060193864974,
13,0.1,0.25,naive,3.2897072539029444,1.0
13,0.1,0.25,fission,3.290868579656697,1.0
13,0.1,0.25,stability,7.4616994258432126,1.0
13,0.2,0.25,oracle,2.9861006985774883,
13,0.2,0.25,naive,2.5631031310892007,0.0
13,0.2,0.25,fission,2.5631031311011814,0.0
13,0.2,0.25,stability,6.944924919738268,1.0
13,0.3,0.25,oracle,0.9631695018996824,
13,0.3,0.25,naive,2.0728667789875797,1.0
13,0.3,0.25,fission,2.072870419119834,0.0
13,0.3,0.25,stability,6.622525464336059,1.0
13,0.4,0.25,oracle,3.5527249183758753,
13,0.4,0.25,naive,1.6832424671458286,0.0
13,0.4,0.25,fission,1.6832927180501105,0.0
13,0.4,0.25,stability,6.383312526783014,1.0
13,0.5,0.25,oracle,0.13520677906282969,
13,0.5,0.25,naive,1.3489795003921634,1.0
13,0.5,0.25,fission,1.3490059682122144,0.0
13,0.5,0.25,stability,6.191094146901953,1.0
13,0.6,0.25,oracle,1.8371151740450442,
13,0.6,0.25,naive,1.0488010254160813,0.0
13,0.6,0.25,fission,1.048801286450232,0.0
13,0.6,0.25,stability,6.029318873429656,1.0
13,0.7,0.25,oracle,3.755875025307537,
13,0.7,0.25,naive,0.7706409328151356,0.0
13,0.7,0.25,fission,0.7706432909508437,0.0
13,0.7,0.25,stability,5.8889719835498315,1.0
13,0.8,0.25,oracle,3.755875025307537,
13,0.8,0.25,naive,0.5066942062715993,0.0
13,0.8,0.25,fission,0.5067264235481254,0.0
13,0.8,0.25,stability,5.764577992445348,1.0
13,0.9,0.25,oracle,0.4149089967202448,
13,0.9,0.25,naive,0.2513226937101483,0.0
13,0.9,0.25,fission,0.2513233086023744,0.0
13,0.9,0.25,stability,5.652551489885042,1.0
14,0.0125,0.25,oracle,1.2443668794231273,
14,0.0125,0.25,naive,4.995410948824748,1.0
14,0.0125,0.25,fission,4.995430975880841,1.0
14,0.0125,0.25,stability,8.815036000078067,1.0
14,0.025,0.25,oracle,5.763253792362896,
14,0.025,0.25,naive,4.482805455209894,0.0
14,0.025,0.25,fission,4.48302593849704,1.0
14,0.025,0.25,stability,8.391122661459386,1.0
14,0.05,0.25,oracle,3.521520239407467,
14,0.05,0.25,naive,3.919927969080108,1.0
14,0.05,0.25,fission,3.9199279811577328,1.0
14,0.05,0.25,stability,7.942012015311764,1.0
14,0.075,0.25,oracle,2.081516565849125,
14,0.075,0.25,naive,3.560928683384051,1.0
14,0.075,0.25,fission,3.5618904116322456,1.0
14,0.075,0.25,stability,7.665123788587263,1.0
14,0.1,0.25,oracle,3.443018245473644,
14,0.1,0.25,naive,3.2897072539029444,0.0
14,0.1,0.25,fission,3.310170248129357,1.0
14,0.1,0.25,stability,7.4616994258432126,1.0
14,0.2,0.25,oracle,2.083730179195927,
14,0.2,0.25,naive,2.5631031310892007,1.0
14,0.2,0.25,fission,2.5631068204029286,0.0
14,0.2,0.25,stability,6.944924919738268,1.0
14,0.3,0.25,oracle,0.050017438289489936,
14,0.3,0.25,naive,2.0728667789875797,1.0
14,0.3,0.25,fission,2.072866779304711,1.0
14,0.3,0.25,stability,6.622525464336059,1.0
14,0.4,0.25,oracle,2.0762391017051782,
14,0.4,0.25,naive,1.6832424671458286,0.0
14,0.4,0.25,fission,1.6833153145961366,1.0
14,0.4,0.25,stability,6.383312526783014,1.0
14,0.5,0.25,oracle,4.771175661997708,
14,0.5,0.25,naive,1.3489795003921632,0.0
14,0.5,0.25,fission,1.350174652634661,0.0
14,0.5,0.25,stability,6.191094146901953,1.0
14,0.6,0.25,oracle,2.96207594952326,
14,0.6,0.25,naive,1.0488010254160813,0.0
14,0.6,0.25,fission,1.0488010254160955,0.0
14,0.6,0.25,stability,6.029318873429656,1.0
14,0.7,0.25,oracle,5.763253792362896,
14,0.7,0.25,naive,0.7706409328151356,0.0
14,0.7,0.25,fission,0.7706811667120901,0.0
14,0.7,0.25,stability,5.88897198354983,1.0
14,0.8,0.25,oracle,5.01859907736823,
14,0.8,0.25,naive,0.5066942062715993,0.0
14,0.8,0.25,fission,0.510671274098879,0.0
14,0.8,0.25,stability,5.764577992445349,1.0
14,0.9,0.25,oracle,3.443018245473644,
14,0.9,0.25,naive,0.2513226937101485,0.0
14,0.9,0.25,fission,0.25136820738169574,0.0
14,0.9,0.25,stability,5.652551489885042,1.0
15,0.0125,0.25,oracle,0.7773880995588833,
15,0.0125,0.25,naive,4.995410948824748,1.0
15,0.0125,0.25,fission,5.026112196529441,1.0
15,0.0125,0.25,stability,8.815036000078067,1.0
15,0.025,0.25,oracle,1.4491207524641534,
15,0.025,0.25,naive,4.482805455209894,1.0
15,0.025,0.25,fission,4.48280606338784,1.0
15,0.025,0.25,stability,8.391122661459386,1.0
15,0.05,0.25,oracle,2.6782130659212804,
15,0.05,0.25,naive,3.919927969080108,1.0
15,0.05,0.25,fission,3.944888268789836,1.0
15,0.05,0.25,stability,7.942012015311764,1.0
15,0.075,0.25,oracle,2.2910528193363646,
15,0.075,0.25,naive,3.560928683384051,1.0
15,0.075,0.25,fission,3.5891220301548374,1.0
15,0.075,0.25,stability,7.6651237885872625,1.0
15,0.1,0.25,oracle,2.5852260823717375,
15,0.1,0.25,naive,3.289707253902944,1.0
15,0.1,0.25,fission,3.2988031557031956,1.0
15,0.1,0.25,stability,7.4616994258432126,1.0
15,0.2,0.25,oracle,2.2910528193363646,
15,0.2,0.25,naive,2.5631031310892007,1.0
15,0.2,0.25,fission,2.563103131090554,1.0
15,0.2,0.25,stability,6.944924919738268,1.0
15,0.3,0.25,oracle,0.7773880995588833,
15,0.3,0.25,naive,2.0728667789875797,1.0
15,0.3,0.25,fission,2.072867257688997,1.0
15,0.3,0.25,stability,6.622525464336059,1.0
15,0.4,0.25,oracle,0.5264178124967189,
15,0.4,0.25,naive,1.6832424671458286,1.0
15,0.4,0.25,fission,1.6832424671459543,0.0
15,0.4,0.25,stability,6.383312526783014,1.0
15,0.5,0.25,oracle,1.4963093051900518,
15,0.5,0.25,naive,1.3489795003921634,0.0
15,0.5,0.25,fission,1.3490018056715858,1.0
15,0.5,0.25,stability,6.191094146901953,1.0
15,0.6,0.25,oracle,4.826709883574739,
15,0.6,0.25,naive,1.0488010254160816,0.0
15,0.6,0.25,fission,1.0593199711470538,0.0
15,0.6,0.25,stability,6.029318873429656,1.0
15,0.7,0.25,oracle,2.2910528193363646,
15,0.7,0.25,naive,0.7706409328151356,0.0
15,0.7,0.25,fission,0.771087493468227,1.0
15,0.7,0.25,stability,5.88897198354983,1.0
15,0.8,0.25,oracle,1.4963093051900518,
15,0.8,0.25,naive,0.5066942062715996,0.0
15,0.8,0.25,fission,0.507080508136108,1.0
15,0.8,0.25,stability,5.764577992445349,1.0
15,0.9,0.25,oracle,2.6782130659212804,
15,0.9,0.25,naive,0.2513226937101485,0.0
15,0.9,0.25,fission,0.2528711061555191,0.0
15,0.9,0.25,stability,5.652551489885042,1.0
16,0.0125,0.25,oracle,5.141464650509698,
16,0.0125,0.25,naive,4.995410948824748,0.0
16,0.0125,0.25,fission,5.124760534784441,1.0
16,0.0125,0.25,stability,8.815036000078067,1.0
16,0.025,0.25,oracle,1.686947142039994,
16,0.025,0.25,naive,4.482805455209894,1.0
16,0.025,0.25,fission,4.484089072183693,1.0
16,0.025,0.25,stability,8.391122661459386,1.0
16,0.05,0.25,oracle,3.1863407099984937,
16,0.05,0.25,naive,3.919927969080108,1.0
16,0.05,0.25,fission,4.0750053037219764,1.0
16,0.05,0.25,stability,7.942012015311764,1.0
16,0.075,0.25,oracle,0.9644159176358537,
16,0.075,0.25,naive,3.560928683384051,1.0
16,0.075,0.25,fission,3.560946502115121,1.0
16,0.075,0.25,stability,7.665123788587263,1.0
16,0.1,0.25,oracle,3.030637181705709,
16,0.1,0.25,naive,3.2897072539029444,1.0
16,0.1,0.25,fission,3.289707743785605,0.0
16,0.1,0.25,stability,7.4616994258432126,1.0
16,0.2,0.25,oracle,2.080144745997396,
16,0.2,0.25,naive,2.5631031310892007,1.0
16,0.2,0.25,fission,2.5631031743141515,0.0
16,0.2,0.25,stability,6.944924919738268,1.0
16,0.3,0.25,oracle,0.7335876460690249,
16,0.3,0.25,naive,2.0728667789875797,1.0
16,0.3,0.25,fission,2.0728667806606236,0.0
16,0.3,0.25,stability,6.622525464336059,1.0
16,0.4,0.25,oracle,4.130846361343926,
16,0.4,0.25,naive,1.6832424671458286,0.0
16,0.4,0.25,fission,1.6833815892551138,0.0
16,0.4,0.25,stability,6.383312526783014,1.0
16,0.5,0.25,oracle,0.9713548718350579,
16,0.5,0.25,naive,1.3489795003921634,1.0
16,0.5,0.25,fission,1.3489795010372845,1.0
16,0.5,0.25,stability,6.191094146901953,1.0
16,0.6,0.25,oracle,0.3001312124281483,
16,0.6,0.25,naive,1.0488010254160813,1.0
16,0.6,0.25,fission,1.0488050751149347,0.0
16,0.6,0.25,stability,6.029318873429656,1.0
16,0.7,0.25,oracle,0.07427682688096725,
16,0.7,0.25,naive,0.7706409328151355,1.0
16,0.7,0.25,fission,0.7706409328151352,0.0
16,0.7,0.25,stability,5.888971983549831,1.0
16,0.8,0.25,oracle,4.130846361343926,
16,0.8,0.25,naive,0.5066942062715993,0.0
16,0.8,0.25,fission,0.5076915470334905,0.0
16,0.8,0.25,stability,5.764577992445349,1.0
16,0.9,0.25,oracle,1.2550215593359013,
16,0.9,0.25,naive,0.25132269371014826,0.0
16,0.9,0.25,fission,0.25132269376492544,0.0
16,0.9,0.25,stability,5.652551489885042,1.0
17,0.0125,0.25,oracle,1.194434630674528,
17,0.0125,0.25,naive,4.995410948824748,1.0
17,0.0125,0.25,fission,5.051903175151713,1.0
17,0.0125,0.25,stability,8.815036000078067,1.0
17,0.025,0.25,oracle,3.086281200315316,
17,0.025,0.25,naive,4.482805455209894,1.0
17,0.025,0.25,fission,4.495959810997107,1.0
17,0.025,0.25,stability,8.391122661459386,1.0
17,0.05,0.25,oracle,4.5771830059462175,
17,0.05,0.25,naive,3.919927969080108,0.0
17,0.05,0.25,fission,4.094127437190419,1.0
17,0.05,0.25,stability,7.942012015311764,1.0
17,0.075,0.25,oracle,2.0532650578399485,
17,0.075,0.25,naive,3.560928683384051,1.0
17,0.075,0.25,fission,3.622858737729284,1.0
17,0.075,0.25,stability,7.665123788587263,1.0
17,0.1,0.25,oracle,0.555330906586763,
17,0.1,0.25,naive,3.2897072539029444,1.0
17,0.1,0.25,fission,3.2897072666104594,1.0
17,0.1,0.25,stability,7.4616994258432126,1.0
17,0.2,0.25,oracle,2.04819573708252,
17,0.2,0.25,naive,2.5631031310892007,1.0
17,0.2,0.25,fission,2.5673021932603937,1.0
17,0.2,0.25,stability,6.944924919738268,1.0
17,0.3,0.25,oracle,0.7759368251121118,
17,0.3,0.25,naive,2.0728667789875797,1.0
17,0.3,0.25,fission,2.072891064730255,0.0
17,0.3,0.25,stability,6.622525464336059,1.0
17,0.4,0.25,oracle,0.7578264863007532,
17,0.4,0.25,naive,1.6832424671458286,1.0
17,0.4,0.25,fission,1.6832578610500715,1.0
17,0.4,0.25,stability,6.383312526783014,1.0
17,0.5,0.25,oracle,0.3983221806326441,
17,0.5,0.25,naive,1.3489795003921634,1.0
17,0.5,0.25,fission,1.3489847112064148,0.0
17,0.5,0.25,stability,6.191094146901953,1.0
17,0.6,0.25,oracle,1.8733944550746628,
17,0.6,0.25,naive,1.0488010254160813,0.0
17,0.6,0.25,fission,1.0488010254162083,0.0
17,0.6,0.25,stability,6.029318873429656,1.0
17,0.7,0.25,oracle,0.47967202579212376,
17,0.7,0.25,naive,0.7706409328151355,1.0
17,0.7,0.25,fission,0.7706409328151518,0.0
17,0.7,0.25,stability,5.888971983549831,1.0
17,0.8,0.25,oracle,1.194434630674528,
17,0.8,0.25,naive,0.5066942062715993,0.0
17,0.8,0.25,fission,0.5070885121911526,1.0
17,0.8,0.25,stability,5.764577992445349,1.0
17,0.9,0.25,oracle,3.537664429188763,
17,0.9,0.25,naive,0.2513226937101485,0.0
17,0.9,0.25,fission,0.25132269373198113,0.0
17,0.9,0.25,stability,5.652551489885042,1.0
18,0.0125,0.25,oracle,4.230782932505773,
18,0.0125,0.25,naive,4.995410948824748,1.0
18,0.0125,0.25,fission,4.995410948824747,0.0
18,0.0125,0.25,stability,8.815036000078067,1.0
18,0.025,0.25,oracle,3.973072378342565,
18,0.025,0.25,naive,4.482805455209894,1.0
18,0.025,0.25,fission,4.484639953821944,1.0
18,0.025,0.25,stability,8.391122661459386,1.0
18,0.05,0.25,oracle,0.8489810015418323,
18,0.05,0.25,naive,3.919927969080108,1.0
18,0.05,0.25,fission,3.920614411601018,1.0
18,0.05,0.25,stability,7.942012015311764,1.0
18,0.075,0.25,oracle,1.4679134799001479,
18,0.075,0.25,naive,3.560928683384051,1.0
18,0.075,0.25,fission,3.560928684559185,1.0
18,0.075,0.25,stability,7.665123788587263,1.0
18,0.1,0.25,oracle,0.778221222297462,
18,0.1,0.25,naive,3.2897072539029444,1.0
18,0.1,0.25,fission,3.301180187580664,1.0
18,0.1,0.25,stability,7.4616994258432126,1.0
18,0.2,0.25,oracle,1.855457861495249,
18,0.2,0.25,naive,2.5631031310892007,1.0
18,0.2,0.25,fission,2.5631310026412812,1.0
18,0.2,0.25,stability,6.944924919738268,1.0
18,0.3,0.25,oracle,2.5891696958707113,
18,0.3,0.25,naive,2.0728667789875797,0.0
18,0.3,0.25,fission,2.072866833067904,1.0
18,0.3,0.25,stability,6.622525464336059,1.0
18,0.4,0.25,oracle,2.5891696958707113,
18,0.4,0.25,naive,1.6832424671458286,0.0
18,0.4,0.25,fission,1.683249681903021,1.0
18,0.4,0.25,stability,6.383312526783014,1.0
18,0.5,0.25,oracle,0.3633656104171193,
18,0.5,0.25,naive,1.3489795003921634,1.0
18,0.5,0.25,fission,1.3489795586873683,0.0
18,0.5,0.25,stability,6.191094146901953,1.0
18,0.6,0.25,oracle,3.2664382345525564,
18,0.6,0.25,naive,1.0488010254160813,0.0
18,0.6,0.25,fission,1.0511290108407967,0.0
18,0.6,0.25,stability,6.029318873429656,1.0
18,0.7,0.25,oracle,3.5346546885841343,
18,0.7,0.25,naive,0.7706409328151356,0.0
18,0.7,0.25,fission,0.7711273739640238,0.0
18,0.7,0.25,stability,5.888971983549831,1.0
18,0.8,0.25,oracle,6.7152881941582825,
18,0.8,0.25,naive,0.5066942062715993,0.0
18,0.8,0.25,fission,0.6079496046062292,0.0
18,0.8,0.25,stability,5.764577992445349,0.0
18,0.9,0.25,oracle,0.9555747092006599,
18,0.9,0.25,naive,0.25132269371014826,0.0
18,0.9,0.25,fission,0.25132269418334496,0.0
18,0.9,0.25,stability,5.652551489885042,1.0
19,0.0125,0.25,oracle,1.1171099597575238,
19,0.0125,0.25,naive,4.995410948824748,1.0
19,0.0125,0.25,fission,4.995412786794054,1.0
19,0.0125,0.25,stability,8.815036000078067,1.0
19,0.025,0.25,oracle,1.9973995970453369,
19,0.025,0.25,naive,4.482805455209894,1.0
19,0.025,0.25,fission,4.482805504553938,1.0
19,0.025,0.25,stability,8.391122661459386,1.0
19,0.05,0.25,oracle,0.7695729499783133,
19,0.05,0.25,naive,3.919927969080108,1.0
19,0.05,0.25,fission,3.925328496718635,1.0
19,0.05,0.25,stability,7.942012015311764,1.0
19,0.075,0.25,oracle,1.7488504648659524,
19,0.075,0.25,naive,3.560928683384051,1.0
19,0.075,0.25,fission,3.5613356654185306,1.0
19,0.075,0.25,stability,7.665123788587263,1.0
19,0.1,0.25,oracle,4.5932848169245455,
19,0.1,0.25,naive,3.289707253902944,0.0
19,0.1,0.25,fission,3.4670530303482874,1.0
19,0.1,0.25,stability,7.4616994258432126,1.0
19,0.2,0.25,oracle,2.624142483958037,
19,0.2,0.25,naive,2.5631031310892007,0.0
19,0.2,0.25,fission,2.5631092699859614,1.0
19,0.2,0.25,stability,6.944924919738268,1.0
19,0.3,0.25,oracle,4.863048735295953,
19,0.3,0.25,naive,2.0728667789875797,0.0
19,0.3,0.25,fission,2.2288614951428722,0.0
19,0.3,0.25,stability,6.622525464336059,1.0
19,0.4,0.25,oracle,2.624142483958037,
19,0.4,0.25,naive,1.6832424671458286,0.0
19,0.4,0.25,fission,1.6971850604362517,1.0
19,0.4,0.25,stability,6.383312526783014,1.0
19,0.5,0.25,oracle,0.9656063217971286,
19,0.5,0.25,naive,1.3489795003921634,1.0
19,0.5,0.25,fission,1.3489800648979458,1.0
19,0.5,0.25,stability,6.191094146901953,1.0
19,0.6,0.25,oracle,1.8166769922296333,
19,0.6,0.25,naive,1.0488010254160813,0.0
19,0.6,0.25,fission,1.0488164643235691,1.0
19,0.6,0.25,stability,6.029318873429656,1.0
19,0.7,0.25,oracle,2.9378012972147998,
19,0.7,0.25,naive,0.7706409328151356,0.0
19,0.7,0.25,fission,0.7707593530592233,0.0
19,0.7,0.25,stability,5.888971983549831,1.0
19,0.8,0.25,oracle,4.5932848169245455,
19,0.8,0.25,naive,0.5066942062715993,0.0
19,0.8,0.25,fission,0.5066942108109784,0.0
19,0.8,0.25,stability,5.764577992445349,1.0
19,0.9,0.25,oracle,4.5932848169245455,
19,0.9,0.25,naive,0.25132269371014804,0.0
19,0.9,0.25,fission,0.25161417810643005,0.0
19,0.9,0.25,stability,5.652551489885042,1.0
20,0.0125,0.25,oracle,5.019879034901003,
20,0.0125,0.25,naive,4.995410948824748,0.0
20,0.0125,0.25,fission,5.027182790716555,1.0
20,0.0125,0.25,stability,8.815036000078067,1.0
20,0.025,0.25,oracle,3.929608269038128,
20,0.025,0.25,naive,4.482805455209894,1.0
20,0.025,0.25,fission,4.482832098079226,1.0
20,0.025,0.25,stability,8.391122661459386,1.0
20,0.05,0.25,oracle,2.9067414597819097,
20,0.05,0.25,naive,3.919927969080108,1.0
20,0.05,0.25,fission,3.921386507192964,1.0
20,0.05,0.25,stability,7.942012015311764,1.0
20,0.075,0.25,oracle,4.478185610567971,
20,0.075,0.25,naive,3.5609286833840508,0.0
20,0.075,0.25,fission,3.561864534485408,1.0
20,0.075,0.25,stability,7.665123788587264,1.0
20,0.1,0.25,oracle,4.731359560028485,
20,0.1,0.25,naive,3.289707253902945,0.0
20,0.1,0.25,fission,3.3013690714028434,1.0
20,0.1,0.25,stability,7.4616994258432126,1.0
20,0.2,0.25,oracle,3.9486975624605662,
20,0.2,0.25,naive,2.5631031310892007,0.0
20,0.2,0.25,fission,2.6868079039150627,1.0
20,0.2,0.25,stability,6.944924919738268,1.0
20,0.3,0.25,oracle,3.1381582523203986,
20,0.3,0.25,naive,2.0728667789875797,0.0
20,0.3,0.25,fission,2.072866779536976,1.0
20,0.3,0.25,stability,6.622525464336059,1.0
20,0.4,0.25,oracle,0.7213640878792369,
20,0.4,0.25,naive,1.6832424671458286,1.0
20,0.4,0.25,fission,1.683242467146,0.0
20,0.4,0.25,stability,6.383312526783014,1.0
20,0.5,0.25,oracle,0.6989690847228198,
20,0.5,0.25,naive,1.3489795003921632,1.0
20,0.5,0.25,fission,1.3490212771149879,1.0
20,0.5,0.25,stability,6.191094146901953,1.0
20,0.6,0.25,oracle,1.5103635396634276,
20,0.6,0.25,naive,1.0488010254160813,0.0
20,0.6,0.25,fission,1.0488010254198514,1.0
20,0.6,0.25,stability,6.029318873429656,1.0
